Player,Team,Position,Secondary Position,Nation,Age,90s Played,Goals per 90,Assists Per 90,xG per 90,xAG per 90,Tackles Won %,Shot Creating Actions per 90,Goal Creating Actions per 90,Aerial Win %,Pass Completion Rate,Pass<15 Yards Comp %,Pass 15-30 Comp %,Long_Cmp%,Successful Take-On %,SoT per 90,Goals per Shot,Goals per Shot on Target,npXG per Shot,npXG+xAG per 90,Goals & Assists Per 90,Prog Passes Received Per 90,Progressive Passes Per 90,Errors Per 90,Interceptions Per 90,Tackles Won per 90,Recoveries Per 90,Passes Completed Per 90,Total Pass Distance per 90,Total Prog Pass Distance per 90,Key Passes Per 90,Assists-xAG per 90,Through Balls per 90,Switches per 90,Crosses per 90,Touches per 90,Take-Ons Attempted per 90,Carries per 90,Dribble Distance per 90
Alexis Cuello,San Lorenzo,FW,,ARG,23.0,19.8,0.2,0.0,0.21,0.04,66.7,2.62,0.3,43.1,59.9,68.6,59.6,47.1,39.0,0.81,0.1,0.25,0.11,0.25,0.2,7.42,0.86,0.0,0.2,1.26,2.73,11.92,146.57,28.48,0.51,-0.05,0.0,0.1,0.76,35.61,4.14,19.44,43.08
Cristian Tarragona,San Lorenzo,FW,,ARG,32.0,5.4,0.19,0.19,0.39,0.12,20.0,2.41,0.37,21.4,73.6,83.5,79.4,57.1,30.8,1.3,0.06,0.14,0.13,0.51,0.37,7.59,0.93,0.0,0.0,0.93,3.33,19.63,284.26,32.41,0.74,0.06,0.0,0.37,0.93,43.15,2.41,24.63,33.89
Elian Irala,San Lorenzo,MF,,ARG,19.0,17.5,0.11,0.0,0.03,0.01,54.8,1.37,0.0,56.3,76.1,79.3,86.6,57.9,43.5,0.17,0.14,0.67,0.04,0.05,0.11,1.77,3.77,0.0,1.14,2.06,7.49,32.17,563.66,133.71,0.4,-0.01,0.06,0.11,0.57,56.57,2.63,26.51,53.54
Elías Báez,San Lorenzo,DF,,ARG,19.0,14.4,0.0,0.0,0.01,0.01,65.1,0.69,0.0,42.6,68.1,82.3,68.4,39.8,38.1,0.14,0.0,0.0,0.02,0.03,0.0,3.06,3.33,0.0,1.88,1.67,3.89,32.36,544.44,248.68,0.42,-0.01,0.0,0.14,1.94,59.93,1.46,19.72,56.88
Eric Remedi,San Lorenzo,MF,,ARG,28.0,17.8,0.0,0.0,0.03,0.05,50.0,1.74,0.11,53.3,80.3,87.2,85.5,60.8,31.8,0.17,0.0,0.0,0.04,0.08,0.0,0.17,5.51,0.06,0.79,1.91,7.42,36.12,646.29,217.98,0.62,-0.05,0.06,0.34,0.17,55.28,1.24,27.7,65.9
Ezequiel Cerutti,San Lorenzo,FW,,ARG,32.0,11.6,0.09,0.17,0.03,0.12,26.7,3.12,0.17,33.3,67.1,80.6,72.2,45.2,30.8,0.17,0.13,0.5,0.04,0.15,0.26,7.67,2.5,0.0,0.43,0.78,4.48,20.0,338.28,108.88,1.9,0.05,0.0,0.0,5.6,39.14,2.24,25.69,71.81
Facundo Altamirano,San Lorenzo,GK,,ARG,27.0,9.0,0.0,0.0,0.0,0.0,100.0,0.11,0.0,0.0,70.8,100.0,98.9,44.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1.44,19.89,528.33,384.22,0.0,0.0,0.0,0.11,0.0,29.89,0.11,16.33,45.11
Gastón Campi,San Lorenzo,DF,,ARG,32.0,23.6,0.04,0.04,0.03,0.02,55.6,0.55,0.04,69.5,80.7,85.7,88.6,58.2,100.0,0.08,0.11,0.5,0.09,0.05,0.08,0.21,3.69,0.04,1.48,0.85,3.22,39.41,823.39,350.17,0.25,0.03,0.0,0.25,0.17,57.58,0.21,29.32,113.14
Gastón Gómez,San Lorenzo,GK,,ARG,27.0,16.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,66.7,62.9,100.0,98.5,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.75,16.94,587.69,498.62,0.0,0.0,0.0,0.06,0.0,28.81,0.0,12.44,53.25
Gonzalo Luján,San Lorenzo,DF,,ARG,22.0,14.7,0.0,0.0,0.03,0.01,50.0,0.88,0.07,62.1,67.9,84.7,76.4,39.9,70.0,0.07,0.0,0.0,0.05,0.04,0.0,1.9,4.76,0.0,0.48,1.16,2.65,34.83,666.19,322.52,0.2,-0.01,0.0,0.48,1.56,59.8,0.68,26.73,78.1
Iker Muniain,San Lorenzo,MF,FW,ESP,31.0,9.9,0.3,0.1,0.25,0.1,54.5,3.17,0.1,36.4,86.1,91.8,84.6,68.6,40.0,0.1,0.17,1.0,0.17,0.2,0.4,2.53,5.05,0.0,0.2,1.11,4.65,38.89,586.77,158.38,1.62,-0.01,0.0,0.2,3.43,53.03,3.03,28.99,58.18
Ivan Leguizamon,San Lorenzo,FW,MF,PAR,21.0,15.7,0.19,0.06,0.21,0.09,37.0,3.11,0.32,51.2,57.1,76.0,61.2,38.9,41.3,0.57,0.03,0.11,0.06,0.2,0.25,7.39,2.36,0.0,0.57,1.46,4.59,17.26,309.43,102.8,1.08,-0.03,0.06,0.32,5.67,44.14,2.93,21.02,72.93
Jhohan Romaña,San Lorenzo,DF,,COL,25.0,24.4,0.0,0.0,0.02,0.0,84.0,0.7,0.12,70.3,80.7,81.0,88.6,57.0,36.4,0.08,0.0,0.0,0.04,0.02,0.0,0.12,3.03,0.04,1.72,1.31,4.71,37.87,730.16,291.93,0.04,0.0,0.0,0.2,0.08,59.1,0.45,29.51,96.19
Malcom Braida,San Lorenzo,DF,,ARG,26.0,12.4,0.0,0.0,0.06,0.08,51.4,2.57,0.0,56.7,69.8,79.9,70.6,40.8,46.3,0.32,0.0,0.0,0.05,0.15,0.0,5.32,4.68,0.0,1.29,1.94,5.81,33.79,543.63,218.79,0.89,-0.09,0.0,0.48,2.98,62.98,3.31,29.76,75.48
Matías Reali,San Lorenzo,FW,MF,ARG,26.0,7.5,0.0,0.0,0.08,0.08,55.6,3.32,0.0,33.3,55.0,79.5,58.4,27.8,42.9,0.4,0.0,0.0,0.07,0.16,0.0,8.0,1.33,0.0,0.8,0.53,2.67,16.0,280.0,86.67,1.6,-0.08,0.13,0.0,10.67,39.07,2.8,23.6,79.07
Nahuel Barrios,San Lorenzo,MF,FW,ARG,25.0,7.8,0.0,0.0,0.05,0.02,58.8,4.59,0.13,25.0,81.4,90.0,85.3,63.6,45.0,0.39,0.0,0.0,0.03,0.08,0.0,8.59,6.41,0.0,0.26,1.67,6.41,36.03,538.59,157.56,0.9,-0.03,0.0,0.26,1.92,60.26,7.69,39.74,122.44
Nahuel Bustos,San Lorenzo,MF,FW,ARG,25.0,9.0,0.11,0.11,0.2,0.14,80.0,3.59,0.32,18.2,68.3,75.7,76.0,51.9,48.0,0.89,0.03,0.13,0.05,0.34,0.22,4.78,4.11,0.0,0.33,0.56,3.78,21.78,398.33,116.78,1.56,-0.03,0.11,0.44,3.44,44.67,2.78,23.44,61.78
Nicolás Tripichio,San Lorenzo,DF,MF,ARG,28.0,7.6,0.0,0.13,0.0,0.08,50.0,1.97,0.39,44.4,75.7,84.0,84.1,42.0,36.4,0.13,0.0,0.0,0.01,0.08,0.13,2.5,4.34,0.0,0.79,1.32,5.92,34.34,590.92,178.68,0.79,0.05,0.0,0.13,1.18,57.37,2.89,30.66,71.84
Oscar Arias,San Lorenzo,DF,,ARG,19.0,6.1,0.0,0.0,0.03,0.02,66.7,1.32,0.16,57.1,71.3,86.8,73.0,51.7,50.0,0.16,0.0,0.0,0.06,0.05,0.0,3.77,4.1,0.0,1.97,1.64,5.57,34.59,623.11,289.18,0.49,-0.02,0.0,0.16,1.97,61.8,1.64,26.39,44.59
Santiago Sosa,San Lorenzo,MF,,ARG,19.0,9.8,0.0,0.0,0.02,0.02,80.0,0.71,0.0,46.2,78.4,83.1,81.5,65.4,33.3,0.0,0.0,0.0,0.03,0.04,0.0,0.71,2.65,0.0,1.63,0.71,2.65,22.55,391.33,108.16,0.41,-0.02,0.0,0.0,0.41,37.35,0.61,15.82,26.94
Bautista Barros Schelotto,Platense,DF,,ARG,24.0,15.3,0.0,0.2,0.0,0.08,60.0,1.31,0.2,58.8,57.3,77.1,53.7,48.3,28.6,0.0,0.0,0.0,0.02,0.08,0.2,1.9,2.03,0.0,1.05,1.96,2.61,18.82,388.43,257.91,0.72,0.12,0.0,0.0,2.55,42.81,0.46,10.78,17.65
Carlos Villalba,Platense,MF,,ARG,25.0,9.1,0.0,0.11,0.02,0.06,50.0,1.09,0.11,52.8,73.8,77.0,78.8,60.6,12.5,0.33,0.0,0.0,0.05,0.08,0.11,1.32,4.29,0.0,2.09,1.87,4.07,24.18,442.42,127.36,0.44,0.04,0.0,0.11,0.11,46.92,0.88,15.05,29.89
Fernando Juárez,Platense,MF,,ARG,25.0,22.8,0.0,0.0,0.01,0.03,50.0,1.19,0.0,59.0,68.8,77.0,72.0,62.8,52.8,0.04,0.0,0.0,0.03,0.04,0.0,1.14,4.87,0.0,1.84,2.11,4.78,22.85,430.39,137.81,0.44,-0.03,0.0,0.18,0.7,45.88,1.58,16.67,26.1
Franco Minerva,Platense,MF,FW,ARG,17.0,8.6,0.12,0.12,0.05,0.1,46.7,2.09,0.35,38.1,48.8,65.3,44.8,45.5,25.0,0.35,0.1,0.33,0.04,0.15,0.23,4.88,1.63,0.0,0.81,1.05,2.79,11.4,215.47,96.51,1.28,0.01,0.0,0.35,5.12,33.72,0.93,15.93,30.0
Gastón Suso,Platense,DF,,ARG,32.0,27.0,0.0,0.0,0.03,0.0,73.1,0.3,0.04,70.2,69.8,78.3,77.7,53.0,100.0,0.07,0.0,0.0,0.05,0.04,0.0,0.0,1.74,0.0,1.0,0.93,2.15,16.15,357.52,186.63,0.11,-0.0,0.0,0.11,0.0,33.63,0.04,8.67,15.33
Guido Mainero,Platense,FW,MF,ARG,28.0,18.7,0.21,0.05,0.16,0.09,37.0,2.74,0.11,27.1,58.3,73.8,68.4,43.9,27.1,0.64,0.15,0.33,0.11,0.25,0.27,6.47,2.3,0.0,0.75,0.86,5.35,17.54,346.15,117.86,1.55,-0.04,0.05,0.53,6.47,43.21,3.16,22.57,55.45
Ignacio Vázquez,Platense,DF,,ARG,26.0,24.0,0.0,0.0,0.02,0.04,55.1,0.87,0.0,68.9,66.4,75.4,77.1,45.8,45.5,0.17,0.0,0.0,0.04,0.07,0.0,0.33,3.08,0.0,1.33,1.5,4.54,22.08,478.33,236.62,0.29,-0.05,0.0,0.38,0.33,44.33,0.46,16.21,50.71
Iván Gómez,Platense,MF,FW,ARG,26.0,7.6,0.0,0.0,0.03,0.02,66.7,1.45,0.13,47.1,71.9,81.2,81.3,58.6,42.9,0.0,0.0,0.0,0.03,0.05,0.0,3.68,4.08,0.0,1.18,1.18,5.79,21.18,363.42,105.13,0.39,-0.01,0.26,0.13,1.45,41.97,1.84,18.42,43.68
Juan Cozzani,Platense,GK,,ARG,25.0,26.0,0.0,0.0,0.0,0.0,100.0,0.54,0.0,100.0,47.2,100.0,95.8,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.12,0.92,12.62,568.92,505.96,0.08,0.0,0.0,0.0,0.0,28.38,0.0,12.27,53.23
Juan Saborido,Platense,DF,,ARG,25.0,11.8,0.0,0.0,0.02,0.08,40.0,1.7,0.0,40.7,60.2,76.7,62.3,35.1,53.3,0.0,0.0,0.0,0.03,0.1,0.0,4.07,2.8,0.0,1.27,1.53,5.93,26.02,448.9,204.49,0.59,-0.08,0.08,0.17,3.9,57.29,2.54,22.03,71.61
Leonel Picco,Platense,MF,,ARG,24.0,20.1,0.0,0.0,0.04,0.0,58.2,1.04,0.2,71.7,72.6,80.7,74.5,59.7,50.0,0.2,0.0,0.0,0.05,0.04,0.0,0.8,2.44,0.05,2.89,2.59,7.41,20.0,338.21,142.99,0.0,0.0,0.05,0.4,0.1,42.54,0.7,12.64,16.22
Lucas Ocampo,Platense,MF,FW,URU,26.0,8.4,0.0,0.24,0.07,0.11,26.1,3.68,0.36,46.2,54.5,80.8,50.0,46.8,39.4,0.47,0.0,0.0,0.06,0.19,0.24,4.52,2.62,0.0,0.24,1.31,5.71,15.83,334.4,119.05,1.79,0.12,0.0,0.48,7.5,41.67,3.93,19.76,35.12
Mateo Pellegrino,Platense,FW,,ARG,22.0,21.8,0.46,0.05,0.47,0.06,25.0,2.57,0.23,54.4,53.4,61.4,50.0,64.7,42.2,0.78,0.11,0.35,0.12,0.35,0.5,3.81,1.97,0.0,0.0,0.18,3.35,10.55,165.5,46.42,0.78,-0.02,0.05,0.32,0.28,32.89,2.06,16.38,21.42
Ronaldo Martínez,Platense,FW,MF,PAR,27.0,10.4,0.29,0.0,0.18,0.04,20.0,1.54,0.19,50.0,43.7,49.2,46.1,25.0,37.5,0.77,0.13,0.38,0.08,0.22,0.29,5.58,2.12,0.0,0.29,0.1,3.65,11.06,152.02,51.35,0.67,-0.05,0.1,0.0,0.77,37.69,1.54,17.21,26.63
Sasha Marcich,Platense,DF,,ARG,25.0,24.3,0.04,0.04,0.06,0.05,75.0,2.14,0.12,66.7,57.5,78.2,55.7,40.7,70.4,0.29,0.04,0.14,0.07,0.11,0.08,2.18,3.25,0.0,1.73,2.22,3.17,23.95,462.26,290.04,0.86,-0.01,0.0,0.45,3.33,54.69,1.11,17.12,51.56
Vicente Taborda,Platense,MF,,ARG,22.0,8.5,0.0,0.0,0.09,0.04,30.8,3.07,0.24,42.1,68.1,81.1,72.4,44.6,34.8,0.24,0.0,0.0,0.07,0.13,0.0,3.65,3.29,0.0,0.35,1.41,7.76,28.82,456.59,138.12,0.94,-0.04,0.0,0.47,4.71,55.18,2.71,27.41,46.24
Adrián Balboa,Union,FW,,URU,30.0,23.4,0.21,0.09,0.28,0.08,40.0,1.93,0.21,46.1,63.8,69.1,70.6,38.9,45.9,0.81,0.05,0.16,0.08,0.3,0.3,5.43,1.71,0.0,0.38,0.68,2.52,10.98,150.21,30.81,0.64,0.01,0.04,0.04,0.68,29.7,1.58,14.4,23.16
Bruno Pittón,Union,DF,,ARG,30.0,14.6,0.07,0.0,0.15,0.13,62.9,3.14,0.14,50.0,63.2,74.3,70.2,49.6,31.6,0.48,0.06,0.14,0.14,0.28,0.07,6.64,3.97,0.0,1.1,1.58,3.9,25.41,488.77,205.34,1.51,-0.14,0.14,0.21,5.82,52.4,1.3,24.38,62.19
Claudio Corvalán,Union,DF,,ARG,34.0,22.6,0.0,0.04,0.11,0.04,50.0,1.81,0.18,63.2,74.2,82.4,84.2,49.8,63.6,0.18,0.0,0.0,0.1,0.15,0.04,1.77,4.65,0.0,1.59,1.06,3.85,42.52,848.01,398.23,0.49,0.01,0.0,0.13,1.42,69.56,0.49,29.87,80.88
Enzo Martín Roldán,Union,MF,,ARG,23.0,6.9,0.0,0.0,0.08,0.03,63.6,2.17,0.14,37.5,76.8,78.2,85.1,59.0,55.6,0.14,0.0,0.0,0.07,0.11,0.0,3.91,4.93,0.0,0.72,0.87,3.77,30.29,555.8,125.8,1.16,-0.03,0.0,0.14,2.03,51.01,2.61,30.29,106.81
Franco Pardo,Union,DF,,ARG,26.0,26.0,0.08,0.04,0.05,0.04,75.6,1.08,0.08,70.5,74.9,78.2,87.7,52.4,52.6,0.15,0.13,0.5,0.09,0.09,0.12,0.27,2.85,0.0,2.04,1.38,4.96,34.15,811.31,347.38,0.38,0.0,0.08,0.38,0.31,56.54,0.73,27.73,87.42
Jerónimo Domina,Union,FW,MF,ARG,18.0,5.6,0.72,0.0,0.18,0.01,20.0,2.5,0.18,33.3,61.7,63.3,73.9,72.7,40.0,1.61,0.19,0.44,0.05,0.19,0.72,6.96,1.61,0.0,0.0,0.36,4.82,15.54,249.29,46.79,0.36,-0.02,0.0,0.0,1.61,38.39,2.68,22.14,50.0
Joaquín Mosqueira,Union,MF,,ARG,19.0,19.8,0.05,0.05,0.02,0.01,41.4,0.96,0.05,52.5,78.4,81.6,85.8,59.5,16.7,0.2,0.08,0.25,0.04,0.03,0.1,0.66,4.6,0.05,1.31,1.26,4.65,26.77,490.56,161.26,0.45,0.04,0.0,0.15,0.2,41.92,0.3,17.47,43.74
Lautaro Vargas,Union,DF,,ARG,18.0,20.0,0.0,0.1,0.02,0.08,55.9,2.4,0.2,37.1,66.4,81.3,69.7,57.0,47.5,0.1,0.0,0.0,0.02,0.1,0.1,4.0,3.3,0.0,1.05,2.05,5.35,25.05,511.0,172.65,1.1,0.02,0.0,0.5,5.25,49.9,2.0,24.35,86.85
Mateo Del Blanco,Union,DF,,ARG,20.0,11.6,0.0,0.26,0.02,0.17,52.2,2.92,0.26,40.0,71.7,88.3,79.4,46.4,44.4,0.09,0.0,0.0,0.03,0.19,0.26,6.38,5.6,0.0,0.95,1.21,5.78,35.43,682.24,253.88,1.29,0.09,0.0,0.69,5.6,62.5,3.88,32.33,100.0
Mauro Luna Diale,Union,MF,,ARG,24.0,4.0,0.0,0.25,0.06,0.23,60.0,6.75,0.25,66.7,73.4,86.9,75.0,42.4,50.0,0.75,0.0,0.0,0.04,0.3,0.25,7.5,4.75,0.0,1.25,0.75,10.25,35.25,587.75,156.0,3.5,0.02,0.25,0.0,6.25,61.75,5.0,34.0,108.0
Mauro Pittón,Union,MF,,ARG,29.0,24.9,0.08,0.08,0.06,0.08,49.1,2.82,0.2,58.1,74.0,82.5,78.7,54.8,46.4,0.12,0.07,0.67,0.05,0.14,0.16,3.01,6.06,0.0,1.08,1.12,6.1,33.17,594.58,170.12,1.0,0.0,0.04,0.4,2.45,55.38,1.12,26.1,48.59
Miguel Ángel Torrén,Union,DF,,ARG,35.0,8.6,0.0,0.0,0.0,0.01,40.0,0.93,0.0,62.5,83.5,84.2,88.6,76.0,100.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.98,0.0,0.81,0.58,3.14,33.49,831.51,346.4,0.35,-0.01,0.0,0.47,0.12,48.95,0.23,23.02,66.86
Nicolás Orsini,Union,FW,,ARG,29.0,17.1,0.23,0.12,0.37,0.12,29.4,3.09,0.35,46.1,61.3,63.9,69.8,61.1,32.0,0.93,0.07,0.19,0.12,0.44,0.35,5.96,1.58,0.0,0.23,0.53,2.34,13.16,196.26,36.61,1.58,-0.01,0.0,0.0,0.7,33.51,1.46,17.19,21.35
Nicolás Paz,Union,DF,,ARG,21.0,16.4,0.0,0.0,0.03,0.0,60.0,0.67,0.0,51.4,71.7,82.1,78.7,57.5,54.5,0.0,0.0,0.0,0.06,0.03,0.0,0.49,3.96,0.0,1.4,1.59,2.68,30.91,718.11,305.18,0.0,0.0,0.0,0.79,0.43,53.23,0.67,24.63,92.07
Simón Rivero,Union,MF,,ARG,20.0,18.4,0.05,0.05,0.07,0.09,31.1,3.53,0.16,31.7,67.8,75.5,75.2,55.7,44.4,0.44,0.04,0.13,0.05,0.16,0.11,5.33,3.75,0.0,0.27,1.14,4.84,21.47,424.62,118.86,1.63,-0.03,0.33,0.6,3.7,43.8,3.42,23.26,64.18
Thiago Cardozo,Union,GK,,URU,27.0,26.0,0.0,0.0,0.0,0.01,50.0,0.19,0.0,100.0,63.4,98.8,98.4,41.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.5,17.38,541.62,441.23,0.08,-0.01,0.0,0.08,0.0,29.08,0.0,13.88,60.81
Armando Méndez,Newells Old Boys,DF,,URU,27.0,15.9,0.06,0.06,0.13,0.11,62.1,2.15,0.07,76.3,67.9,80.8,71.3,21.3,51.4,0.13,0.11,0.5,0.22,0.24,0.13,4.34,2.83,0.0,0.5,2.08,3.52,23.27,358.81,137.99,0.69,-0.04,0.0,0.0,2.89,45.91,2.33,20.0,100.82
Augusto Schott,Newells Old Boys,DF,,ARG,24.0,11.1,0.0,0.0,0.09,0.04,57.9,2.07,0.0,54.5,69.6,85.5,69.9,43.8,42.1,0.54,0.0,0.0,0.09,0.13,0.0,5.23,4.23,0.0,1.62,1.17,4.05,32.16,532.52,239.82,0.72,-0.04,0.0,0.09,1.98,57.12,1.71,25.41,72.61
Fernando David Cardozo,Newells Old Boys,FW,MF,PAR,22.0,7.5,0.0,0.0,0.14,0.01,57.9,2.0,0.13,31.6,64.4,72.3,68.2,60.0,57.1,0.0,0.0,0.0,0.1,0.15,0.0,6.67,2.27,0.0,0.27,1.73,4.13,22.4,383.6,94.53,0.4,-0.01,0.0,0.4,2.53,48.0,2.8,25.87,50.13
Francisco González,Newells Old Boys,FW,,ARG,22.0,11.0,0.09,0.09,0.08,0.19,70.0,3.09,0.18,30.4,67.0,74.5,75.0,57.1,33.3,0.82,0.07,0.11,0.06,0.27,0.18,8.64,1.73,0.0,0.27,0.64,3.55,16.82,328.55,99.82,2.0,-0.09,0.0,0.45,6.09,33.55,2.18,19.18,47.82
Gustavo Velásquez,Newells Old Boys,DF,,PAR,32.0,23.0,0.0,0.04,0.04,0.04,60.0,0.74,0.04,64.6,75.2,80.6,84.7,54.8,46.7,0.17,0.0,0.0,0.06,0.08,0.04,0.26,3.35,0.04,1.7,0.96,4.13,32.91,695.35,284.3,0.09,0.01,0.0,0.22,0.09,56.17,0.65,24.52,71.96
Ian Glavinovich,Newells Old Boys,DF,,ARG,22.0,6.0,0.0,0.0,0.0,0.0,83.3,0.5,0.0,60.0,81.9,92.0,87.5,60.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.67,0.0,2.0,0.67,3.0,42.17,873.83,351.83,0.0,0.0,0.0,0.33,0.17,61.33,0.33,32.83,100.0
Jerónimo Cacciabue,Newells Old Boys,MF,,ARG,26.0,4.2,0.24,0.0,0.1,0.01,57.1,0.71,0.0,50.0,75.2,89.2,89.8,40.0,33.3,0.95,0.25,0.25,0.11,0.11,0.24,1.43,3.33,0.0,0.71,1.67,3.1,20.95,388.81,127.14,0.24,-0.02,0.24,0.24,0.95,37.14,0.71,16.9,26.43
Juan Ignacio Méndez,Newells Old Boys,MF,,ARG,26.0,6.5,0.0,0.0,0.01,0.04,60.9,1.73,0.0,31.3,77.9,88.3,79.7,57.5,50.0,0.0,0.0,0.0,0.03,0.05,0.0,1.08,4.46,0.0,0.62,2.0,6.15,34.15,602.92,193.54,0.92,-0.05,0.15,0.15,0.31,53.85,0.31,26.0,49.69
Juan Ignacio Ramírez,Newells Old Boys,FW,,URU,26.0,18.7,0.16,0.0,0.45,0.09,23.1,1.77,0.11,31.8,57.3,63.9,61.5,55.6,25.0,0.54,0.05,0.2,0.16,0.42,0.16,2.51,0.96,0.0,0.05,0.43,1.5,7.17,99.73,22.41,0.7,-0.09,0.0,0.0,0.05,20.37,0.43,9.57,11.98
Juan Manuel García,Newells Old Boys,FW,,ARG,31.0,9.5,0.31,0.1,0.46,0.12,50.0,2.41,0.42,38.9,59.0,65.8,58.7,42.9,50.0,0.73,0.12,0.43,0.22,0.58,0.42,3.89,1.47,0.0,0.21,0.32,0.95,11.37,148.42,30.53,1.58,-0.01,0.0,0.0,0.32,29.47,0.63,13.37,10.53
Leonel Vangioni,Newells Old Boys,DF,,ARG,36.0,7.2,0.0,0.0,0.01,0.04,65.0,2.52,0.14,60.0,75.9,88.6,80.0,54.2,50.0,0.0,0.0,0.0,0.03,0.05,0.0,4.31,4.31,0.0,0.42,1.94,3.33,34.17,681.11,349.86,0.97,-0.04,0.0,0.28,2.92,55.0,0.83,26.25,66.11
Lucas Besozzi,Newells Old Boys,FW,MF,ARG,21.0,4.9,0.0,0.0,0.04,0.06,14.3,2.63,0.0,20.0,63.6,76.5,70.3,31.3,50.0,0.2,0.0,0.0,0.04,0.1,0.0,11.84,3.88,0.0,0.41,0.2,4.69,17.14,266.33,65.71,0.61,-0.06,0.0,0.2,4.9,40.0,6.53,27.96,113.47
Lucas Hoyos,Newells Old Boys,GK,,ARG,34.0,10.8,0.0,0.0,0.0,0.0,50.0,0.09,0.09,85.7,68.2,95.0,100.0,45.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,1.11,21.85,651.67,491.11,0.0,0.0,0.0,0.0,0.0,33.06,0.09,18.43,83.43
Mateo Silvetti,Newells Old Boys,MF,FW,ARG,18.0,13.5,0.3,0.07,0.17,0.13,50.0,2.88,0.3,38.3,54.6,68.5,51.1,40.9,34.0,1.26,0.13,0.24,0.08,0.3,0.37,9.26,1.48,0.0,0.44,0.59,4.3,12.22,194.44,61.7,1.04,-0.05,0.07,0.0,4.3,36.15,3.48,23.04,62.74
Matko Miljevic,Newells Old Boys,MF,FW,USA,22.0,12.8,0.16,0.08,0.1,0.14,60.0,4.69,0.16,51.7,73.3,81.9,81.0,48.5,60.5,0.63,0.05,0.25,0.03,0.25,0.23,5.31,6.17,0.0,0.31,0.55,5.31,31.8,570.86,183.12,2.27,-0.06,0.16,0.7,4.53,54.77,2.97,35.94,89.45
Ramiro Macagno,Newells Old Boys,GK,,ARG,26.0,13.2,0.0,0.0,0.0,0.0,33.3,0.53,0.08,50.0,68.3,100.0,100.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,1.06,20.76,640.23,472.88,0.0,0.0,0.0,0.0,0.0,32.58,0.0,18.41,45.3
Rodrigo Fernández,Newells Old Boys,MF,,URU,28.0,16.4,0.0,0.0,0.02,0.02,47.2,1.28,0.12,60.6,75.7,84.1,84.6,58.5,50.0,0.06,0.0,0.0,0.03,0.04,0.0,0.67,5.24,0.06,1.1,2.44,6.71,34.76,728.29,205.73,0.61,-0.02,0.12,1.1,0.73,57.01,1.46,26.95,84.27
Saúl Salcedo,Newells Old Boys,DF,,PAR,26.0,19.9,0.05,0.0,0.04,0.0,41.7,0.55,0.0,69.8,83.8,92.0,89.4,59.7,62.5,0.15,0.07,0.33,0.06,0.05,0.05,0.1,3.27,0.0,1.26,0.65,4.47,36.53,710.1,275.23,0.1,-0.01,0.0,0.4,0.0,55.23,0.4,26.58,78.99
Tomás Jacob,Newells Old Boys,DF,,ARG,19.0,7.1,0.0,0.0,0.01,0.01,76.9,0.84,0.0,50.0,80.1,77.2,88.6,68.8,100.0,0.28,0.0,0.0,0.02,0.02,0.0,0.14,2.54,0.0,1.69,1.41,4.37,32.25,618.73,212.54,0.14,0.0,0.0,0.42,0.42,50.42,0.99,27.18,66.76
Tomás Pérez,Newells Old Boys,MF,,ARG,18.0,13.3,0.08,0.0,0.06,0.01,64.7,1.13,0.08,56.7,83.5,84.3,89.6,71.1,55.0,0.23,0.1,0.33,0.07,0.07,0.08,0.68,3.23,0.08,1.58,0.98,4.51,30.83,511.13,167.82,0.38,-0.02,0.0,0.08,0.23,49.7,1.5,25.64,67.44
Ángelo Martino,Newells Old Boys,DF,,ARG,25.0,18.2,0.0,0.05,0.03,0.04,61.1,1.65,0.16,54.8,67.8,78.8,70.6,50.0,43.5,0.33,0.0,0.0,0.03,0.06,0.05,3.68,3.9,0.0,1.54,1.43,4.18,31.65,540.93,248.46,0.49,0.02,0.0,0.05,2.42,58.63,1.26,24.29,76.81
Éver Banega,Newells Old Boys,MF,FW,ARG,35.0,16.9,0.12,0.12,0.14,0.16,43.3,5.1,0.12,22.2,75.7,87.9,81.6,61.0,67.4,0.18,0.0,0.0,0.06,0.21,0.24,4.08,8.58,0.0,0.12,1.24,5.92,44.02,908.05,297.75,2.96,-0.04,0.12,1.07,5.56,65.27,2.72,38.28,117.22
Agustín Módica,Rosario Central,FW,,ARG,21.0,6.0,0.5,0.0,0.33,0.08,33.3,1.01,0.0,45.6,71.1,72.1,75.0,100.0,25.0,1.18,0.23,0.43,0.15,0.41,0.5,3.83,1.83,0.0,0.5,0.67,3.83,13.5,215.0,38.5,0.17,-0.08,0.0,0.17,0.33,33.17,3.33,14.67,35.67
